"LOCALITY.ID","LATITUDE","LONGITUDE"
"L8196563",27.598447,85.369768
"L8693314",28.0191039,84.5814088
"L5677412",28.2471137,81.3281642
"L8260331",28.8264382,80.610074
"L8278520",28.133501,84.854235
"L8282309",28.4331659,83.8672751
"L8282328",28.4047852,83.8553887
"L8282331",28.3879711,83.8502663
"L8282391",28.458618,83.8914188
"L8306719",27.4700499,83.2750757
"L8307416",27.4974752,83.2774109
"L8312843",28.4529862,81.2442063
"L5569617",27.6654145,85.2066543
"L8320215",28.4342788,81.226719
"L8320516",28.3735396,81.2152648
"L8325467",27.703725,85.301858
"L8325474",27.704035,85.308224
"L8325481",27.710151,85.348802
"L8325873",27.404079,83.2669
"L8332701",27.672515,85.325565
"L8355613",26.659969,87.4304258
"L8370424",27.615881,83.101036
"L8385471",27.5499418,84.3764155
"L8386495",27.61453,85.572553
"L8438438",27.6692666,84.3776932
"L8442942",27.5746783,84.5040638
"L8518396",28.6038573,81.5880717
"L8547819",27.45631,85.043532
"L8565588",27.6800873,85.2883676
"L8574593",27.659754,85.266166
"L8597693",27.561338,84.164399
"L8611593",27.9918371,84.6308211
"L8574268",27.573038,84.227407
"L8613053",27.2815089,84.9834508
"L8644796",27.712694,85.205933
"L10475465",28.1813766,84.8778156
"L10475417",28.3198949,84.906232
"L10475438",28.3259903,84.9072393
"L10475430",28.3381876,84.9011894
"L8846801",28.3815927,84.8894056
"L8851225",28.3913223,84.8918753
"L10475384",28.4173052,84.8953476
"L8851316",28.4428186,84.9021106
"L10889777",28.4777451,84.8668528
"L8934426",28.5077498,84.8631934
"L10475171",28.5186993,84.8357
"L10475276",28.5147362,84.8267029
"L10475247",28.5066294,84.8038935
"L10475240",28.515802,84.8291398
"L10475232",28.5253891,84.8325306
"L10475164",28.5313377,84.8209378
"L8934614",28.5182537,84.8429622
"L8934115",28.442131,84.9182707
"L8851344",28.4410936,84.9229499
"L8851286",28.436204,84.8991646
"L8846726",28.2346572,84.8487128
"L8846736",28.2846302,84.88348
"L8842939",28.2395817,84.8625596
"L8473161",27.884338,85.0939044
"L8683383",27.8700024,85.2756548
"L8683528",27.8971767,85.1516849
"L8683936",27.7447778,85.2950373
"L8701192",27.8137259,85.2530342
"L8703214",28.3469006,83.7370741
"L8714468",28.3195367,84.3996433
"L8716724",27.5695569,84.102574
"L8793617",28.0853036,81.6461404
"L8804647",27.716329,85.429242
"L8719424",27.6843583,85.3190507
"L8829879",28.2445427,83.9493
"L8907756",27.761083,85.2669525
"L8919758",28.451604,81.240033
"L8923618",27.5697392,84.2017681
"L8934282",27.6732375,85.4268473
"L8987718",27.709273,85.352255
"L9031542",27.5762428,84.4985037
"L9032336",27.6425865,85.2713778
"L6208438",28.8355738,83.7848625
"L9036436",28.9310755,83.8268065
"L9036606",29.2355749,83.9492739
"L9041657",27.7045172,85.331087
"L9048003",28.5839979,84.6481434
"L9048055",27.7133584,85.3178729
"L9048042",28.5683699,84.4056649
"L9054863",27.512864,86.58556
"L9058829",27.7169981,85.3099709
"L9059737",28.20074,83.9639701
"L9062020",28.2016215,83.9699663
"L9062460",28.1829001,84.0384592
"L9062585",28.1888071,83.9298072
"L9069489",27.566614,84.0240613
"L9072888",27.6730626,85.325543
"L9094677",27.8521679,85.8809682
"L9102949",27.732061,85.3670847
"L9103346",27.730885,85.32106
"L9108300",27.707044,85.350161
"L9114373",28.210509,83.967377
"L9114625",28.9429752,80.3266842
"L9114712",28.298988,83.821833
"L9120760",28.313262,83.830268
"L9125812",28.383473,83.843112
"L9126334",27.7250118,85.3606201
"L5555456",27.937337,84.406229
"L9133722",28.2428499,83.9480567
"L9133912",28.403481,83.857612
"L9133931",28.419092,83.857019
"L9134623",27.7269043,85.3218788
"L9135116",28.432323,83.866572
"L9126448",27.4989074,83.2761955
"L9143194",27.9784232,84.2280793
"L9149700",27.591499,84.486015
"L9154040",28.37337,83.809749
"L9158544",27.7167814,85.3197381
"L9160749",27.7164833,85.4278287
"L9166020",28.396965,83.765315
"L9166079",28.440887,83.73435
"L9167030",28.458105,83.713
"L9172788",27.8214814,86.7316589
"L9173588",28.472063,83.708402
"L9173925",27.8391038,86.736034
"L7337458",27.691249,85.339211
"L9193419",28.43088,83.693818
"L9193428",28.437388,83.691068
"L9193429",28.437299,83.691168
"L9193431",28.450724,83.710785
"L9193434",28.458139,83.713274
"L9204639",28.390891,83.674971
"L9204723",28.371128,83.679405
"L9205256",28.33101,83.66505
"L9205934",28.331273,83.669437
"L9214870",28.313363,83.736578
"L9221218",28.29968,83.765568
"L9241008",28.5177979,81.2887472
"L9241032",28.4642148,81.2480435
"L9241038",28.5766536,81.2470544
"L9241069",28.6814796,84.1990852
"L9287916",28.2443423,83.9486279
"L9295629",28.3039286,83.84182
"L9295750",28.3039277,83.8419897
"L9295757",28.3039623,83.841868
"L9297155",28.1878692,83.9911447
"L9297706",28.3039092,83.8419403
"L9305708",27.718865,85.5203551
"L9309674",27.7188246,85.5205425
"L9312155",28.527641,84.304034
"L9313905",28.6038982,84.1726453
"L9324130",28.6491453,84.0533493
"L9324170",28.6383161,84.0901963
"L9324211",27.6847675,85.3230597
"L9326859",28.6685982,84.0192725
"L9326864",28.6744531,83.9631552
"L9337932",28.6515696,84.082541
"L9314048",28.5278661,84.304295
"L9353964",27.6651458,85.301732
"L9403497",27.590879,84.485121
"L5796709",27.6060713,85.3292728
"L9435120",27.7282279,85.4687462
"L9437719",27.7081274,85.350365
"L9453334",27.7188938,85.3437817
"L9454998",27.6839013,85.3200965
"L9538563",27.9500934,84.4283736
"L9538630",27.7137073,85.1802806
"L9541621",28.2078292,83.9585112
"L5555253",27.7674058,86.7221689
"L6232222",27.8665384,86.7293787
"L9570748",27.9624347,86.751775
"L9570777",27.9707839,86.8256513
"L9575812",27.5977993,85.3717102
"L1277664",27.5427896,84.1884685
"L9640483",27.7429785,86.7135348
"L9646032",27.8094985,86.7142674
"L9649085",27.707534,85.312187
"L11171633",28.2090963,83.9612913
"L9682723",28.2975229,83.8701184
"L5622399",27.5912483,83.2829118
"L9720843",27.701762,85.314496
"L9720847",27.688572,85.316013
"L9720866",27.686743,85.343808
"L12535125",28.145902,84.1144288
"L9732478",28.2267712,83.9341967
"L9732508",28.2021813,83.9644738
"L9746845",27.7182421,85.3221178
"L9763707",27.735144,85.308324
"L9767292",27.662623,85.306095
"L9776031",27.6215893,85.0659128
"L9781152",27.776079,85.391087
"L9789021",27.712888,85.276972
"L9801225",28.2174371,83.1204361
"L9805924",27.72113,85.346048
"L9810253",27.766568,85.353929
"L9811619",27.728582,85.32473
"L9811625",27.725639,85.322769
"L9811771",27.696589,85.306055
"L9814759",27.695139,85.311102
"L9814764",27.693807,85.314155
"L9814773",27.700578,85.313372
"L9822897",27.6774694,85.2765098
"L9822922",27.6659762,85.2050244
"L9826833",28.2172573,83.120478
"L9826954",27.6941571,85.2889218
"L9832326",27.9221893,85.1492584
"L9847674",27.777905,85.3329134
"L9851465",27.69194,85.5198691
"L9863183",27.736464,85.322452
"L9868070",27.740027,85.337131
"L9886069",27.7316709,85.3203248
"L9898214",27.720658,85.362073
"L9898217",27.721947,85.37629
"L9898237",27.719321,85.354319
"L9906022",27.717186,85.346661
"L9909738",27.712358,85.320359
"L9909771",28.202432,83.964879
"L9912589",28.6476868,84.10504
"L9922019",27.731772,85.344409
"L9924908",28.4477517,81.2396762
"L9924973",27.7308217,85.3210473
"L9925260",27.5714831,84.4960064
"L9925364",27.713064,85.345496
"L9945443",27.672822,85.313676
"L9951098",27.711631,85.320006
"L9952061",27.70867,85.314634
"L9957729",27.658943,85.312058
"L9960527",27.666745,85.308178
"L9960557",27.685353,85.34879
"L9960566",27.700265,85.354154
"L9973660",27.713574,85.313141
"L9977616",27.5762729,84.506745
"L10002056",27.82505,86.719849
"L10005277",26.4579455,87.4298253
"L10009695",27.6749355,85.3195573
"L10023432",27.685972,85.306791
"L10042783",28.2212414,83.9533246
"L10064446",28.1952748,83.9704632
"L10071749",27.893079,86.819874
"L10071799",27.365259,85.97379
"L10071826",27.70979,85.353494
"L10049166",27.4696,83.2758
"L10083427",27.733759,85.344075
"L2300788",27.4877913,83.3128452
"L10131389",27.4138742,85.0507326
"L10151458",28.7760141,84.2749869
"L10151520",27.6256299,85.3325813
"L12604431",27.031328,88.0682667
"L10158515",27.8564802,86.7361965
"L10271653",28.2228705,81.6810139
"L10164243",28.4499027,81.2431555
"L10179187",27.9541619,86.6938589
"L11081316",28.0195018,83.0897487
"L10183042",27.6229719,84.1501451
"L10184679",28.417603,84.406498
"L10184709",27.725891,85.267883
"L10186010",27.703683,85.357984
"L10192904",28.046766,84.812626
"L10199559",27.6234662,85.552119
"L8547419",27.7113861,85.3546237
"L10205164",27.7904842,85.3409006
"L10209595",28.153582,84.866177
"L10275528",28.6807521,84.1984463
"L10227209",27.7039405,83.4615902
"L10232683",27.0125025,84.8747536
"L10236437",27.7004611,85.3566214
"L10258033",28.2048437,85.5645813
"L10258231",27.62381,85.317592
"L10262697",27.4662213,84.9065701
"L10267603",28.17002,84.091801
"L10268883",27.4341477,85.0058539
"L10268903",28.2253924,83.9468901
"L10271640",27.729048,85.321216
"L10281975",27.803773,85.0070254
"L5565541",27.621338,83.1017876
"L10322776",27.695253,85.357177
"L5386606",27.5972279,83.2793713
"L10353036",26.5263516,86.9266159
"L10373320",26.6622101,88.1183891
"L10380121",27.6243233,84.2464648
"L10411536",28.5317904,81.1695537
"L10464949",27.5179098,83.611091
"L6346610",27.586898,84.465831
"L10470443",27.753543,85.327528
"L10470464",27.746356,85.323925
"L10481118",27.747566,85.32948
"L10481860",27.5776066,84.4972719
"L10481864",27.5772752,84.4987135
"L10481873",27.5743985,84.4951642
"L10481876",27.7615588,84.4739859
"L10488339",27.9878091,84.3120529
"L10488749",27.591351,84.484263
"L10489095",28.2747574,83.8929637
"L10496949",28.1911018,84.0414599
"L10497670",28.2469671,83.9934175
"L10507942",27.756123,85.32743
"L10507964",27.740615,85.321413
"L10508189",27.6,86.7686111
"L10508556",27.7436111,86.8780556
"L10513721",28.1784135,84.0687078
"L10517439",27.6986759,85.3570848
"L10543862",27.794883,85.329739
"L10659606",27.9211149,85.1646855
"L10659643",27.7327346,85.2610765
"L10696644",27.728543,85.305838
"L10696645",27.706906,85.316558
"L10696647",27.73557,85.304372
"L10354166",27.4728345,83.2757157
"L10708861",27.625,85.556
"L10716281",27.6312761,84.602848
"L10734329",27.6709681,85.4290746
"L10734337",27.696594,85.3796851
"L10734798",28.1807164,83.9953067
"L10756738",28.4521769,81.24403
"L10787346",27.78422,85.361362
"L10788161",28.4331773,81.2262454
"L10799741",28.4513823,81.2445155
"L11051903",26.8109141,87.2605469
"L10820102",28.0707887,83.8865805
"L10826177",27.5943687,85.3781789
"L10833204",27.5639902,84.7032397
"L10835628",27.672694,85.427982
"L10848999",28.1904948,83.9897952
"L10852267",27.5902698,84.4517583
"L10951903",27.5707716,84.4466962
"L10852277",27.5754607,84.4932631
"L10858401",27.6657655,85.2048377
"L10859506",27.786029,85.300908
"L10866599",28.441295,84.384457
"L10870184",28.188211,83.9919459
"L10870355",27.0901481,85.5637137
"L10871826",27.7654,85.3653
"L10876608",27.5842057,84.4694101
"L10877971",27.6309798,84.1722158
"L10889735",28.3513741,84.8958635
"L10892403",27.627233,85.262995
"L10859589",27.781011,85.283126
"L10906427",28.1888853,83.9918541
"L10918723",28.188949,83.9916094
"L10957185",28.2001843,83.9655739
"L10957236",26.6649924,87.273406
"L10963313",28.1884805,83.9923237
"L10973288",28.3680644,81.2014247
"L10975820",28.1788563,83.9919433
"L10976570",28.1757855,83.9902758
"L10976695",27.7188529,85.3208211
"L10976868",27.679217,85.296286
"L10977005",27.698475,85.30027
"L10977010",27.705544,85.326935
"L10989008",27.734785,85.309458
"L10989800",28.2132315,83.9553706
"L10993798",27.0312951,88.0695404
"L10995528",28.2170728,84.0225777
"L11017157",27.5317237,83.1414444
"L6266005",28.840313,80.5581665
"L11038775",27.9783906,83.1227522
"L11038963",28.1959122,83.9351792
"L11045419",28.1832,84.023414
"L11046175",28.2130189,83.9707465
"L11056974",28.2187418,83.9805895
"L11057477",27.718387,86.8274445
"L11057520",27.9428806,86.7002002
"L11057541",27.8960172,86.8195161
"L11067959",28.2195373,83.9808886
"L11068751",27.6890417,85.315292
"L960467",27.6239236,85.542984
"L11089529",28.2192395,83.9805621
"L959816",28.1151396,85.5369759
"L11096177",28.2191353,83.9805828
"L11096311",28.2203867,83.9800313
"L11109256",27.6621448,87.9368609
"L11109269",27.7379962,87.9737748
"L11109295",27.7735886,88.0123804
"L11109297",27.7901267,88.0363049
"L11109987",27.5857687,87.9982422
"L11114210",27.5085247,87.9847182
"L11114238",27.4632746,87.9488815
"L11114351",27.3900297,87.9006729
"L11114823",28.4719947,84.9624772
"L11114845",28.489781,85.0428103
"L11114979",28.5443281,85.105769
"L11115069",28.5123754,84.8557404
"L11115118",28.5524862,84.760256
"L11115125",28.5695395,84.7176138
"L11117591",26.684626,87.079056
"L11120256",28.650697,84.6333118
"L11120595",28.2192256,83.9804481
"L11120644",28.6611677,84.5066845
"L11120726",28.6299401,84.472609
"L11120798",28.5666031,84.4035439
"L11120852",28.7204796,83.9749002
"L11121018",28.8157779,83.8626792
"L11121147",28.3461093,83.8232252
"L11121221",27.891053,86.8301225
"L11121358",28.39839,83.8257742
"L11121395",28.5267849,83.9079052
"L11121711",28.6947198,82.4859989
"L11142739",27.9237786,86.8056889
"L11148921",27.9409963,86.7195198
"L11148957",27.9044786,86.7175654
"L11148979",27.7713434,86.7231143
"L11149070",27.6860019,86.7292036
"L11149094",27.6098672,86.7162004
"L11154000",28.0734563,83.2713211
"L10386712",27.5943877,84.4754453
"L11170522",28.2489137,83.9158264
"L11175297",27.6932839,85.2816262
"L11203500",27.7117894,85.3207711
"L11210060",27.6917417,85.3383495
"L11216886",27.664862,85.380124
"L11230606",27.5882126,84.5289968
"L11280772",27.7085147,85.3036814
"L11283717",27.6214044,83.4711211
"L11311356",27.8953147,86.8195756
"L11349671",27.7259784,85.3607118
"L11317087",27.6520498,85.3140541
"L11369300",26.4234817,88.0088
"L11372715",26.4234933,88.0085033
"L11421906",27.9488471,83.1515663
"L11440143",26.78278,87.1391167
"L11487437",26.7862633,87.1584583
"L11507019",27.5862302,84.4943848
"L11523338",27.872748,83.9051266
"L11566029",27.8324133,83.5543283
"L11571576",27.6451501,85.3075147
"L11580254",27.8323983,83.5542733
"L11599401",27.692087,85.260692
"L11613577",27.8179909,85.3127263
"L7331942",27.624347,85.332785
"L11618648",27.6371185,85.3545771
"L11626063",27.6151731,85.3445005
"L11626548",27.6549964,85.2917939
"L11626670",28.2378215,83.9842021
"L11626735",28.2976737,83.8169932
"L11626822",27.553087,84.5435912
"L11626955",27.5791104,84.491719
"L11627031",27.5787044,84.4707012
"L11627086",28.1167267,81.5932871
"L11627108",27.4714709,83.2757088
"L11627191",27.5300801,83.1266159
"L11627384",27.6834719,85.2709312
"L11627450",27.5870347,85.5195415
"L11627642",27.8226554,85.3091663
"L11673264",27.789921,85.333886
"L10859609",27.768835,85.269926
"L11697043",27.7187579,85.3194745
"L9066625",27.646086,85.4249704
"L11707555",27.748262,85.314864
"L11719615",26.4238183,88.0141817
"L11731684",26.6956558,86.52602
"L11748178",27.701152,85.324843
"L11762801",27.6832205,85.3084618
"L11764872",27.6135792,84.4232447
"L11765336",28.9367936,80.1493901
"L11766547",27.9460353,83.4004217
"L11767613",27.73629,85.307923
"L11775556",27.737035,85.301423
"L11818681",27.8748185,83.8964295
"L11819745",27.75816,85.277024
"L11662067",27.6053682,85.3257073
"L12026054",26.7878133,87.132995
"L12026057",26.5944767,87.5438867
"L12026058",26.7826517,87.1395
"L1041353",27.6345696,85.5275345
"L6346609",27.553815,84.553072
"L8837785",27.7060275,85.2333661
"L12187962",26.78055,87.135835
"L12207450",26.6999861,87.2740742
"L12210162",27.6845494,85.3121156
"L12211036",26.5298819,86.9224853
"L12211069",26.5880674,87.0164249
"L12217401",26.661232,87.1930122
"L12217647",26.6875608,87.1013199
"L12227105",27.69117,85.32748
"L12222073",26.8350139,87.300111
"L12222170",26.8025059,87.2885854
"L12222200",26.7573352,87.2885227
"L12238801",26.7087239,87.1172415
"L12068734",27.6723347,85.3574066
"L12229885",27.9512043,85.6845779
"L12085513",27.5848484,84.5038681
"L756206",27.6835281,85.3417969
"L12301898",27.677232,85.406875
"L12301944",27.668579,85.361074
"L12315465",27.67878,85.415435
"L12346457",27.688544,85.344764
"L12346502",27.690755,85.372097
"L12347037",27.725788,85.446335
"L12377837",27.6219475,84.1507016
"L12247236",27.61772,84.15445
"L12376298",27.6287614,84.1483456
"L12383113",27.6446177,84.126783
"L12383301",28.0156211,85.4590454
"L12384611",27.9395217,84.4082503
"L12400652",27.9787832,84.2624139
"L1067147",28.1964137,85.5883026
"L1067146",27.6061272,84.1930389
"L12421649",27.6339554,85.6046906
"L12239491",26.6933332,87.0871837
"L12439480",27.6713673,85.4220798
"L12439490",27.7321894,85.2588728
"L12439540",27.8549622,84.5583953
"L12439587",28.2028055,83.9648151
"L12443345",27.677796,85.316119
"L12443489",27.6381027,84.1453781
"L12448441",27.655349,85.33342
"L12483516",27.4943049,85.7295116
"L12488186",28.0082318,84.1409826
"L12502546",27.68494,85.37245
"L12504456",27.8736484,83.8255307
"L12449197",26.6208106,87.0283448
"L12511383",27.6419879,84.1251125
"L12570717",27.431406,85.051149
"L12512855",27.171649,85.058202
"L12513702",27.6922973,85.3409412
"L12570520",27.18366,85.22396
"L12570541",27.20919,85.25716
"L12570603",27.10323,85.22619
"L10971211",28.8737608,80.2266544
"L12549399",27.5964381,83.2782068
"L12549380",27.6982341,85.7525396
"L12549434",27.5920425,83.2807177
"L12549584",27.6314966,83.2934808
"L12549638",28.743175,83.9720299
"L12570562",27.220869,85.267537
"L12570635",27.22983,85.10731
"L12222970",26.5274907,86.9269742
"L12550468",27.5347699,84.7384232
"L12556757",27.6946424,85.3536888
"L12557081",27.5838883,84.5118633
"L9114082",27.9508014,86.6895426
"L12569077",26.4158951,87.2713676
"L12569518",26.6861326,87.8743708
"L12570795",27.2477,85.98954
"L12570825",27.545694,85.129992
"L12570726",27.406998,85.049299
"L12575975",26.5201166,87.8242635
"L12520744",28.203247,83.967002
"L1082384",27.9443698,85.9460449
"L12594519",26.4156191,87.2712294
"L12595034",28.203386,83.967157
"L13092995",27.7214577,85.3002021
"L12598247",27.6053666,85.2553439
"L12598359",27.454497,85.052723
"L11192212",27.4202659,85.0247771
"L12626485",26.5163821,87.8248746
"L12627270",26.6845288,87.8147471
"L12643863",27.5839465,84.5081016
"L12644389",27.8387678,83.8967172
"L12650673",27.7155685,85.405617
"L1108292",27.6926788,85.5204856
"L12669461",27.5059623,84.2604214
"L12675699",27.6665453,84.3267428
"L12677135",27.7642255,85.2690178
"L12684813",27.5831313,84.4835405
"L12685147",27.668341,85.376202
"L12693031",27.6067627,84.5035244
"L9885721",27.7296251,85.2360696
"L12699898",26.4836325,88.0839988
"L12707008",27.8530645,83.9304269
"L11592585",27.539576,85.290904
"L12713041",27.5832067,84.5060533
"L12717791",27.6163512,84.1561532
"L12969884",27.6457088,84.5381641
"L12969911",27.7252062,85.3027569
"L11828991",27.8127569,84.9492217
"L13093010",27.6727348,85.3253174
"L12814393",27.5089509,83.7693278
"L8281928",27.6498222,85.2859694
"L12852655",26.8126984,87.2969284
"L12853669",27.6808032,85.3037491
"L12865307",27.9056553,84.5320534
"L12895081",27.780091,85.295454
"L12902012",27.768397,85.317323
"L12902072",27.692505,85.376796
"L12457339",27.7105122,85.405964
"L12907795",27.65855,85.324917
"L12908698",28.6427513,81.2822428
"L12925517",27.4916635,83.2942666
"L12937170",27.6820532,85.2993449
"L12942921",27.789641,85.369737
"L12942930",27.702498,85.326073
"L12943235",27.756509,85.317136
"L12943238",27.76175,85.317043
