"group.id","LOCALITY.ID","LATITUDE","LONGITUDE"
"G8351031","L18981023",28.1835,95.814361
"G8351042","L8081408",28.2419202,95.9241336
"G8351052","L18909197",28.233472,95.8988
"G8351058","L18909174",28.209121,95.802928
"G8353800","L19004342",28.2514082,95.8823989
"G8353810","L19004389",28.2076987,95.8080843
"G8360476","L4573732",28.1581302,95.8534062
"G8360641","L4411872",28.1672909,95.8374319
"G8360642","L4411872",28.1672909,95.8374319
"G8360643","L4411872",28.1672909,95.8374319
"G8361499","L18968825",28.162276,95.8427423
"G8378763","L3508339",26.9944693,92.4199212
"G8390252","L18984721",28.1413924,95.8429941
"G8394267","L3774779",27.1571114,92.4611092
"G8403487","L4411872",28.1672909,95.8374319
"G8403503","L4411872",28.1672909,95.8374319
"G8408897","L4573732",28.1581302,95.8534062
"G8408898","L4573732",28.1581302,95.8534062
"G8408952","L19130183",28.2579009,95.0467414
"G8408953","L19130183",28.2579009,95.0467414
"G8409027","L19131365",28.145048,95.8398353
"G8409420","L19132565",28.2124875,95.8018825
"G8409659","L3025449",27.0665912,92.4065691
"G8409678","L19133761",27.407766,92.288213
"G8409680","L19133771",27.330726,92.24868
"G8415775","L19130183",28.2579009,95.0467414
"G8418700","L19162677",28.1548798,95.6787697
"G8419168","L19131365",28.145048,95.8398353
"G8419445","L3025449",27.0665912,92.4065691
"G8419541","L4573732",28.1581302,95.8534062
"G8419547","L4573732",28.1581302,95.8534062
"G8419628","L19164924",28.318434,94.954356
"G8423979","L19180655",28.153626,95.8490553
"G8423981","L4411872",28.1672909,95.8374319
"G8424004","L9251954",28.1880923,95.7985497
"G8424012","L19180810",28.1884246,95.8034967
"G8424388","L19147750",28.099739,95.8922992
"G8424389","L19148046",27.9777663,95.8323213
"G8425084","L4411872",28.1672909,95.8374319
"G8431160","L14906127",27.332003,92.324239
"G8432654","L19165884",28.1356379,95.8322798
"G8432688","L19205999",28.2452756,95.9148993
"G8432689","L19205991",28.2495513,95.9082303
"G8432690","L19205988",28.2621076,95.908125
"G8432691","L19205933",28.2707897,95.9061753
"G8432692","L19205927",28.2780077,95.9087414
"G8432694","L19205905",28.2799265,95.9110798
"G8432695","L19205895",28.2791592,95.9103552
"G8432696","L19205881",28.2347895,95.8988555
"G8432697","L19205873",28.2427229,95.8893862
"G8432701","L19205861",28.2404642,95.8702026
"G8432702","L19205849",28.2206964,95.8565747
"G8432718","L19206012",28.2326588,95.9087694
"G8446207","L19162677",28.1548798,95.6787697
"G8452497","L17751661",28.15046,95.69129
"G8478688","L14476568",28.2797046,95.912447
"G8483936","L19379181",27.1310977,93.7094248
"G8484784","L19381538",27.3373582,93.8222264
"G8485098","L19382417",27.5336827,93.7945039
"G8485373","L19383184",27.540309,93.8124177
"G8485377","L19383188",27.5356215,93.8226904
"G8488007","L19385267",28.1985679,95.8087921
"G8488010","L4573727",28.2193223,95.8469528
"G8488011","L19385764",28.1901256,95.8064792
"G8488013","L4411872",28.1672909,95.8374319
"G8488014","L19385937",28.2244443,95.8175291
"G8488039","L19388201",28.2556881,95.9060235
"G8490048","L19397811",27.9730188,96.3942549
"G8490059","L19397868",28.0810419,96.5364562
"G8490267","L19383188",27.5356215,93.8226904
"G8490417","L19398800",28.0886596,96.9900328
"G8490427","L19398817",28.2518506,97.0310529
"G8490431","L19398828",28.2189208,97.0248603
"G8490448","L19398910",28.1982282,95.8083645
"G8490471","L19398960",28.1484047,95.8131596
"G8490501","L19399049",28.1536043,95.6826343
"G8490506","L14476429",28.2227676,95.8349978
"G8490529","L4024478",28.2331972,95.9123719
"G8490535","L13190380",28.1579409,97.0218784
"G8490547","L10272186",28.224347,95.8137183
"G8490550","L14728382",28.12236,95.809728
"G8490551","L19398960",28.1484047,95.8131596
"G8490910","L19400578",27.5623683,93.8029067
"G8490911","L8014113",27.5465942,93.8113472
"G8490912","L19383188",27.5356215,93.8226904
"G8490913","L19383188",27.5356215,93.8226904
"G8490914","L19383188",27.5356215,93.8226904
"G8490915","L19379181",27.1310977,93.7094248
"G8490916","L19379181",27.1310977,93.7094248
"G8490989","L19400967",27.5608929,93.8010443
"G8494727","L19154805",28.2195736,95.8489492
"G8494728","L19154796",28.2229222,95.8369672
"G8494729","L19154785",28.2236968,95.8244222
"G8494730","L19154774",28.2080626,95.807119
"G8494952","L19413146",27.5234681,93.8363266
"G8511550","L19488887",27.5410068,93.9305578
"G8511551","L19471063",27.5268981,93.8508363
"G8511552","L19471063",27.5268981,93.8508363
"G8511859","L19478477",27.5476776,93.8982099
"G8511895","L19478643",27.5342952,93.9514367
"G8512009","L19478974",27.5259952,93.853967
"G8512023","L19479035",27.5256796,93.8571308
"G8512039","L19479103",27.5247204,93.8623839
"G8512042","L19479117",27.524964,93.8678493
"G8512046","L19479128",27.5280144,93.8721566
"G8512050","L19479147",27.5333168,93.8772954
"G8512053","L19479158",27.5378167,93.8833173
"G8512069","L19479198",27.5450879,93.8933108
"G8512071","L19478477",27.5476776,93.8982099
"G8512090","L19478477",27.5476776,93.8982099
"G8512102","L19478477",27.5476776,93.8982099
"G8512104","L19479363",27.547176,93.8999829
"G8512107","L19479390",27.5445665,93.9029094
"G8512109","L19479401",27.544642,93.903509
"G8512110","L19479410",27.5450806,93.9068817
"G8512114","L19479425",27.5416761,93.9094519
"G8512116","L19479434",27.5411432,93.9136662
"G8512118","L19479447",27.540314,93.9248701
"G8512119","L19479455",27.5404805,93.9325418
"G8512124","L19479473",27.5386055,93.9374155
"G8514471","L19488214",27.538891,93.9432452
"G8514474","L19488230",27.5358667,93.9478477
"G8514478","L19478643",27.5342952,93.9514367
"G8514483","L19488262",27.5300867,93.9473965
"G8514484","L19488267",27.5328676,93.949945
"G8514485","L19478643",27.5342952,93.9514367
"G8514495","L19478643",27.5342952,93.9514367
"G8514531","L19488390",27.5344321,93.9531955
"G8514565","L19478643",27.5342952,93.9514367
"G8514571","L19488497",27.5358316,93.948681
"G8514576","L19488524",27.5388271,93.9388475
"G8516441","L19494821",27.6034814,93.8281946
"G8516455","L19494917",27.620989,93.8419543
"G8516462","L19488548",27.5445884,93.9028052
"G8516463","L19488514",27.5384112,93.9455239
"G8516471","L19495002",27.6298206,93.8412846
"G8516472","L19495014",27.6157755,93.817191
"G8519676","L14476489",28.241965,95.9271518
"G8519678","L19339585",28.198215,95.808049
"G8520875","L19510372",27.3322283,93.8223184
"G8521325","L19512373",27.0871861,93.6111815
"G8521326","L19512373",27.0871861,93.6111815
"G8539291","L16875471",27.161114,92.28421
"G8539347","L6072444",27.5606283,91.997264
"G8566449","L6942046",27.16965,92.45806
"G8608215","L17751661",28.15046,95.69129
"G8608219","L17751661",28.15046,95.69129
"G8608220","L17751661",28.15046,95.69129
"G8608221","L17751661",28.15046,95.69129
"G8631501","L19933604",28.1971772,95.8086616
"G8631584","L4411872",28.1672909,95.8374319
"G8631585","L12192463",28.1875263,95.807124
"G8631586","L19933440",28.1966858,95.8059308
"G8631587","L19933604",28.1971772,95.8086616
"G8635913","L19929044",28.1968007,95.809551
"G8651789","L4411872",28.1672909,95.8374319
"G8704478","L19094349",28.0594633,95.3373175
"G8704479","L19095391",28.3218425,94.9532683
"G8704481","L19128931",28.2621017,95.04714
"G8704482","L19128931",28.2621017,95.04714
"G8704484","L19128931",28.2621017,95.04714
"G8704487","L19131572",28.26044,95.044345
"G8704490","L19148771",28.1140067,95.2875475
"G8704491","L19148771",28.1140067,95.2875475
"G8704493","L19148771",28.1140067,95.2875475
"G8704494","L19182015",28.1423217,95.2735425
"G8704497","L19184771",28.255195,95.2126133
"G8704499","L19148771",28.1140067,95.2875475
"S100082351","L5643594",27.3792367,92.2702646
"S100082383","L3713395",27.5056463,92.1060934
"S100147233","L16425949",27.1884877,92.461517
"S100155343","L17332613",27.2180392,92.5562908
"S100208585","L3612412",27.9200182,96.3403334
"S100220949","L17343462",26.9399826,92.9952807
"S100258955","L3508339",26.9944693,92.4199212
"S100262746","L17343462",26.9399826,92.9952807
"S100265824","L3508339",26.9944693,92.4199212
"S100267812","L16010789",27.5692023,91.9265846
"S100325727","L3508339",26.9944693,92.4199212
"S100329025","L4393809",26.9899069,92.9132867
"S100329086","L17362083",26.9802364,92.9204169
"S100403446","L17375288",27.2011383,92.47975
"S100478886","L17387528",27.1201484,92.2651587
"S100492204","L3834855",27.0474736,92.4183092
"S100492386","L3834855",27.0474736,92.4183092
"S100492402","L3834855",27.0474736,92.4183092
"S100492411","L3834855",27.0474736,92.4183092
"S100531940","L17396308",26.98009,92.921023
"S100532263","L17396308",26.98009,92.921023
"S100533251","L3508339",26.9944693,92.4199212
"S100534216","L17289310",28.035309,95.313764
"S100583123","L17404492",26.981305,92.918738
"S100583234","L17396308",26.98009,92.921023
"S100639097","L17414668",27.1185683,92.2731359
"S100641362","L3508339",26.9944693,92.4199212
"S100745508","L3774779",27.1571114,92.4611092
"S100825988","L3774779",27.1571114,92.4611092
"S100829582","L4393809",26.9899069,92.9132867
"S100829697","L10739589",26.9386176,92.9780892
"S100829722","L10739589",26.9386176,92.9780892
"S100901539","L17460561",27.0081124,92.4214376
"S100906581","L17396308",26.98009,92.921023
"S100908040","L17461791",27.0179207,93.0425625
"S100908173","L17461811",27.0231612,93.0451039
"S100914178","L10739589",26.9386176,92.9780892
"S100915054","L17462787",26.980434,92.921801
"S100915198","L17462805",26.979928,92.918331
"S100915961","L17462870",27.018183,93.041308
"S100928241","L17462870",27.018183,93.041308
"S100942712","L4696975",27.4972833,96.3914694
"S100965300","L10739589",26.9386176,92.9780892
"S100965336","L10739589",26.9386176,92.9780892
"S100968263","L10739589",26.9386176,92.9780892
"S100968487","L10739589",26.9386176,92.9780892
"S101011615","L10739589",26.9386176,92.9780892
"S101018228","L10739589",26.9386176,92.9780892
"S101018873","L10739589",26.9386176,92.9780892
"S101018933","L10739589",26.9386176,92.9780892
"S101031582","L17461811",27.0231612,93.0451039
"S101069668","L10739589",26.9386176,92.9780892
"S101070048","L10739589",26.9386176,92.9780892
"S101070112","L10739589",26.9386176,92.9780892
"S101071163","L17332613",27.2180392,92.5562908
"S101082419","L17490081",26.980138,92.9209906
"S101171549","L17497257",26.98019,92.9193366
"S101196436","L17462870",27.018183,93.041308
"S101196823","L17462870",27.018183,93.041308
"S101203913","L17462870",27.018183,93.041308
"S101204174","L17462870",27.018183,93.041308
"S101260022","L17462870",27.018183,93.041308
"S101260345","L17520778",27.023886,93.035673
"S101390677","L3508339",26.9944693,92.4199212
"S101390725","L3508339",26.9944693,92.4199212
"S101390733","L3508339",26.9944693,92.4199212
"S101400088","L17543133",27.018165,93.042427
"S101400143","L17396308",26.98009,92.921023
"S101401090","L17462870",27.018183,93.041308
"S101401568","L17462870",27.018183,93.041308
"S101401852","L17520778",27.023886,93.035673
"S101401894","L17462870",27.018183,93.041308
"S101401943","L17462870",27.018183,93.041308
"S101461845","L17551107",27.186345,92.4647183
"S101462958","L3508339",26.9944693,92.4199212
"S101536019","L17563688",26.994297,92.420282
"S101568128","L2507946",27.1064752,92.3958778
"S101621874","L17577647",27.4926949,92.0228386
"S101628187","L17578981",27.772028,95.9756856
"S101795506","L5643594",27.3792367,92.2702646
"S101827744","L3508339",26.9944693,92.4199212
"S102040348","L3508339",26.9944693,92.4199212
"S102255392","L4696975",27.4972833,96.3914694
"S102260559","L16010789",27.5692023,91.9265846
"S102360303","L17461811",27.0231612,93.0451039
"S102363144","L4696975",27.4972833,96.3914694
"S102542584","L16148942",27.5404618,96.3836592
"S102567029","L17733811",26.996977,92.418767
"S102634191","L7152689",28.1223829,95.8342767
"S102666295","L17732870",27.6287052,95.8044563
"S102667196","L3508339",26.9944693,92.4199212
"S102673176","L17751663",28.15046,95.69129
"S102678616","L17895522",27.5056901,96.2906129
"S102722196","L17760402",27.4946007,96.210342
"S102772223","L17760402",27.4946007,96.210342
"S102772649","L4573732",28.1581302,95.8534062
"S102772705","L14361009",28.1576111,95.6702927
"S102817112","L17760402",27.4946007,96.210342
"S102819008","L17760402",27.4946007,96.210342
"S102824077","L3508339",26.9944693,92.4199212
"S102825406","L3508339",26.9944693,92.4199212
"S102826434","L3508339",26.9944693,92.4199212
"S102827466","L3508339",26.9944693,92.4199212
"S102829933","L3508339",26.9944693,92.4199212
"S102831221","L3612426",27.7423806,96.3346403
"S102832188","L3508339",26.9944693,92.4199212
"S102832243","L3508339",26.9944693,92.4199212
"S102832279","L3508339",26.9944693,92.4199212
"S102833372","L17780348",26.939785,92.995442
"S102947388","L3508339",26.9944693,92.4199212
"S102956887","L3508339",26.9944693,92.4199212
"S102963076","L3508339",26.9944693,92.4199212
"S102963090","L3508339",26.9944693,92.4199212
"S102963094","L3508339",26.9944693,92.4199212
"S102963098","L3508339",26.9944693,92.4199212
"S102965264","L3508339",26.9944693,92.4199212
"S102965284","L3508339",26.9944693,92.4199212
"S102965288","L3508339",26.9944693,92.4199212
"S102965504","L3508339",26.9944693,92.4199212
"S102965569","L3508339",26.9944693,92.4199212
"S102965585","L3508339",26.9944693,92.4199212
"S102965603","L3508339",26.9944693,92.4199212
"S102965625","L3508339",26.9944693,92.4199212
"S102965648","L3508339",26.9944693,92.4199212
"S102965693","L3508339",26.9944693,92.4199212
"S103144052","L3508339",26.9944693,92.4199212
"S103144682","L3508339",26.9944693,92.4199212
"S103144872","L3508339",26.9944693,92.4199212
"S103144952","L3508339",26.9944693,92.4199212
"S103144954","L3508339",26.9944693,92.4199212
"S103146095","L3508339",26.9944693,92.4199212
"S103149718","L17832388",26.992352,93.026942
"S103150260","L14088631",26.9751754,93.0580548
"S103172565","L3508339",26.9944693,92.4199212
"S103173507","L3508339",26.9944693,92.4199212
"S103173544","L3508339",26.9944693,92.4199212
"S103320962","L3508339",26.9944693,92.4199212
"S103325534","L3508339",26.9944693,92.4199212
"S103325645","L3508339",26.9944693,92.4199212
"S103325678","L3508339",26.9944693,92.4199212
"S103329410","L3508339",26.9944693,92.4199212
"S103329415","L3508339",26.9944693,92.4199212
"S103329483","L10739589",26.9386176,92.9780892
"S103333087","L8080278",28.8008059,95.9029418
"S103333822","L3508339",26.9944693,92.4199212
"S103484286","L3508339",26.9944693,92.4199212
"S103484292","L3508339",26.9944693,92.4199212
"S103484296","L3508339",26.9944693,92.4199212
"S103484304","L3508339",26.9944693,92.4199212
"S103484903","L17744840",27.4963,96.36119
"S103488470","L3508339",26.9944693,92.4199212
"S103488498","L3508339",26.9944693,92.4199212
"S103496655","L10739589",26.9386176,92.9780892
"S103550386","L3508339",26.9944693,92.4199212
"S103550408","L3508339",26.9944693,92.4199212
"S103550585","L17744840",27.4963,96.36119
"S103551044","L3508339",26.9944693,92.4199212
"S103554704","L3508339",26.9944693,92.4199212
"S103554743","L3508339",26.9944693,92.4199212
"S103554833","L3508339",26.9944693,92.4199212
"S103603917","L3508339",26.9944693,92.4199212
"S103661232","L4700860",28.2355444,95.8636522
"S103662970","L3508339",26.9944693,92.4199212
"S103669103","L3508339",26.9944693,92.4199212
"S103675614","L4700860",28.2355444,95.8636522
"S103728603","L4700860",28.2355444,95.8636522
"S103732768","L3508339",26.9944693,92.4199212
"S103802264","L17939576",27.3878488,93.0554867
"S103819864","L17942660",27.0174498,92.1392373
"S103889053","L3774779",27.1571114,92.4611092
"S103889318","L3508339",26.9944693,92.4199212
"S103949616","L3508339",26.9944693,92.4199212
"S104429263","L14958756",27.926515,96.152966
"S104431051","L3612412",27.9200182,96.3403334
"S104431696","L18050475",27.9593426,96.3978413
"S104432179","L18050554",28.04469,96.59781
"S104545997","L2812509",28.1359851,97.0196199
"S104731449","L18101020",28.3041918,97.0270443
"S104731610","L14108638",28.248928,97.0303054
"S104909947","L18132336",27.1405875,93.7121909
"S104918745","L12603048",27.4395263,96.6074395
"S106570685","L3508339",26.9944693,92.4199212
"S106570708","L3508339",26.9944693,92.4199212
"S106570732","L3508339",26.9944693,92.4199212
"S106570857","L3508339",26.9944693,92.4199212
"S108550094","L3508339",26.9944693,92.4199212
"S108560081","L13758735",28.2228171,95.8348869
"S108560178","L18780987",28.2278392,95.89936
"S108563471","L3025449",27.0665912,92.4065691
"S108685390","L3774779",27.1571114,92.4611092
"S108969255","L3025449",27.0665912,92.4065691
"S109012605","L4573742",28.2112391,95.8071756
"S109019652","L18860232",27.0341277,93.6239555
"S109019794","L18860260",27.0922096,93.6319139
"S109060238","L18867657",28.1807758,95.8163006
"S109067201","L18867657",28.1807758,95.8163006
"S109287023","L12192463",28.1875263,95.807124
"S109287038","L18907747",28.1984393,95.8084737
"S109287088","L18907759",28.2222902,95.7996026
"S109287118","L13758735",28.2228171,95.8348869
"S109287133","L4700860",28.2355444,95.8636522
"S109287156","L18907772",28.2477492,95.8875496
"S109287175","L14724100",28.242872,95.927178
"S109287189","L4398904",28.2327678,95.9088327
"S109287221","L16077231",28.2951791,95.9201017
"S109287230","L12903160",28.2503652,95.9068626
"S109287296","L4573742",28.2112391,95.8071756
"S109289715","L18908276",28.2938495,95.917326
"S109289737","L18908283",28.2447701,95.9173082
"S109289769","L18908294",28.2351319,95.9141031
"S109289795","L8081408",28.2419202,95.9241336
"S109289811","L18908303",28.225171,95.8621296
"S109289908","L18908329",28.1903467,95.8032003
"S109292868","L18909035",28.0665057,95.7128514
"S109317771","L3508339",26.9944693,92.4199212
"S109399416","L4411872",28.1672909,95.8374319
"S109432621","L4573732",28.1581302,95.8534062
"S109522509","L14476228",28.1887031,95.8068922
"S109524519","L3508339",26.9944693,92.4199212
"S109578900","L18959531",26.9128071,92.1262002
"S109612129","L4411872",28.1672909,95.8374319
"S109612150","L4411872",28.1672909,95.8374319
