"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"White-tailed Nuthatch",0,2071,1979,2214.0625,1961,1867,2058,110,-7.5125,269.0125,2100,2000,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.4129586889878,"Sitta himalayensis","Sitta_himalayensis",20.4149484,"invertebrates"
"Velvet-fronted Nuthatch",0,965.5,827,1060.875,948,868.875,948,35,-71.875,116.75,1000,900,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,31.7414724325802,"Sitta frontalis","Sitta_frontalis",23.06378825,"invertebrates"
"Chestnut-bellied Nuthatch",0,887,643.3125,922,775,670.3375,941,89.25,-181.025,235.025,900,800,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.982700763377,"Sitta castanea","Sitta_castanea",22.47727329,"invertebrates"
"Olive-backed Pipit",2,2842.5,2771,3006,1887.5,1760.725,1971,958.25,835.975,1167.5,2800,1900,19.482813682458,7.63939004086575,0.0505880032488291,0.0336743463655858,11.8434236415922,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,24.9216547201217,"Anthus hodgsoni","Anthus_hodgsoni",25.89732612,"invertebrates"
"Yellow-breasted Greenfinch",2,2538,2443,2561,2096,1999,2316.5,437,193,539,2500,2100,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,29.5508132598967,"Carduelis spinoides","Carduelis_spinoides",34.53154145,"seeds"
"Red-headed Bullfinch",2,3287.5,3150.425,3426,2751,2685.925,2872.75,531.75,282.175,687,3300,2800,15.4916685810552,4.18531281108814,0.0431851661197457,0.0311437168943113,11.3063557699671,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,27.9279558521313,"Pyrrhula erythrocephala","Pyrrhula_erythrocephala",16.61744027,"seeds"
"Dark-breasted Rosefinch",2,3748,3710,3866,2156,2105.0875,2316,1579,1415,1716.65,3700,2200,12.7759642419436,1.86665705428592,0.0325371345393484,0.0285793950934447,10.9093071876577,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,20.7917054162108,"Carpodacus nipalensis","Carpodacus_nipalensis",26.10994646,"seeds"
"Himalayan White-browed Rosefinch",2,4049,4028,4099,3407,3407,3407,642,621,692,4000,3400,11.0475987445964,0.334363711730917,0.0257831467680294,0.0251779798849924,10.7132350328655,-5.2027091145634,-16.1066656462845,0.0447931148941677,0.0406487446485823,10.9039565317211,27.1542643908809,"Carpodacus thura","Carpodacus_thura",15.71634441,"omnivore"
"Russet Sparrow",0,2300,2265,2331,2332,2312,2377,-33,-88.5,5.5,2300,2300,24.9043593691924,12.2181118249881,0.0559759174159925,0.0358785609991816,12.6862475442043,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,33.6116763128551,"Passer rutilans","Passer_rutilans",31.53067654,"seeds"
"Eurasian Tree Sparrow",1,1372,1323,1448,1562,1507,1753.1625,-201,-386.5625,-105.4875,1400,1600,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,34.0026121840615,"Passer montanus","Passer_montanus",22.83723871,"seeds"
"House Sparrow",0,214,155,319.5125,258,151.4625,324.5,-44,-137.05,108.525,200,300,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,31.8917293112248,"Passer domesticus","Passer_domesticus",25.709883,"seeds"
"Scaly-breasted Munia",0,1207,605.8375,1242.25,1077.75,414.8625,1222.025,77.75,-498.825,794.725000000001,1200,1100,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,31.8189874444332,"Lonchura punctulata","Lonchura_punctulata",21.788624,"seeds"
"Rufous-breasted Accentor",2,3919.5,3793.5,4072.5,2534,2530,2543.375,1389.5,1255.8125,1542.5,3900,2500,11.6022988505747,0.830046493607129,0.0285385750526529,0.026912466941935,10.7722523569676,1.54627461595723,-10.2856398457062,0.0453875815140179,0.0361219892626303,11.8319144616634,21.8879386962809,"Prunella strophiata","Prunella_strophiata",16.25903298,"invertebrates"
"Orange-bellied Leafbird",1,922,888,1001,1074,983.8625,1146.5,-156,-234.0125,-47.95,900,1100,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,34.1400780838692,"Chloropsis hardwickii","Chloropsis_hardwickii",19.49529362,"omnivore"
"Golden-fronted Leafbird",0,421,368,440,289.5,182,463,126,-53.5,248.375,400,300,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,29.7068307257285,"Chloropsis aurifrons","Chloropsis_aurifrons",19.98309306,"omnivore"
"Streaked Spiderhunter",2,1039.5,954,1195,575,515,623.5,466.25,350.475,615.025,1000,600,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,29.3647646357592,"Arachnothera magna","Arachnothera_magna",17.61684357,"omnivore"
"Fire-breasted Flowerpecker",2,1934,1739,2009,1555.5,1472.95,1660.5,370,170.9625,484.075,1900,1600,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,30.7620328848456,"Dicaeum ignipectus","Dicaeum_ignipectus",23.28177999,"omnivore"
"Purple Sunbird",1,139,139,139,226,151.45,250,-87,-111,-12.45,100,200,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,33.8963787278096,"Nectarinia asiatica","Nectarinia_asiatica",17.7876848,"omnivore"
"Crimson Sunbird",0,631.5,471.875,728,723.5,585,767,-98,-281,92,600,700,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,32.6139767316461,"Aethopyga siparaja","Aethopyga_siparaja",17.45259455,"omnivore"
"Black-throated Sunbird",2,1309,1258,1447,833,745.4875,940,474,361,621.525,1300,800,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,29.0985945685389,"Aethopyga saturata","Aethopyga_saturata",16.24088176,"omnivore"
"Fire-tailed Sunbird",2,3493.5,3383,3657.5,1860,1701,1945,1660.5,1467.6,1848.3,3500,1900,14.0532906764168,2.98640310786106,0.0378581321638507,0.0297107990207223,11.0668875685558,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,19.4921317140805,"Aethopyga ignicauda","Aethopyga_ignicauda",16.01189807,"omnivore"
"Green-tailed Sunbird",2,2361,2278,2421,1837.5,1778.45,1867,515,435.975,595.5,2400,1800,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,28.3528642746477,"Aethopyga nipalensis","Aethopyga_nipalensis",18.29359049,"omnivore"
"Pin-tailed Green-Pigeon",0,440,418.35,496.5,526,331,642.05,-86,-206.1,115.925,400,500,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,30.4599765201871,"Treron apicauda","Treron_apicauda",35.27775329,"fruit"
"Wedge-tailed Green-Pigeon",2,1840,1739,1934,1123,833,1316,723.75,462.1375,1082.1125,1800,1100,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,27.3385435791364,"Treron sphenurus","Treron_sphenurus",37.48481048,"fruit"
"Mountain Imperial-Pigeon",2,1067,950.5,1284,652.5,376,833,431,141,764.5,1100,700,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,29.4572261922515,"Ducula badia","Ducula_badia",28.53551482,"fruit"
"Eurasian Collared-Dove",2,139,139,139,112,110,123,27,16,29,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Streptopelia decaocto","Streptopelia_decaocto",37.84538878,"omnivore"
"Oriental Turtle-Dove",2,2340,2312,2387,1665,1562,1735,682,594.9875,788.55,2300,1700,24.9043593691924,12.2181118249881,0.0559759174159925,0.0358785609991816,12.6862475442043,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,28.9524377339283,"Streptopelia orientalis","Streptopelia_orientalis",32.75114632,"omnivore"
"Spotted Dove",2,553,437.95,656,251.5,219,306,299,172.5,419.0125,600,300,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.1374624058263,"Stigmatopelia chinensis","Stigmatopelia_chinensis",30.6093332,"seeds"
"Snow Pigeon",2,4049,3918.5,4167,3276,2964.375,3407,808,581,1155.875,4000,3300,11.0475987445964,0.334363711730917,0.0257831467680294,0.0251779798849924,10.7132350328655,-4.58953978099395,-15.6057661382954,0.04542907048331,0.0410978008925615,11.0162263573015,26.6533648828918,"Columba leuconota","Columba_leuconota",44.49828857,"seeds"
"Barred Cuckoo-Dove",2,1739,1649,1751,1554.5,1197.725,1687.725,183,18.35,529.5,1700,1600,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,31.6168258201454,"Macropygia unchall","Macropygia_unchall",35.90880792,"omnivore"
"Black-tailed Crake",2,2448,2340,2538,2325,2300,2340,120.75,31.175,229,2400,2300,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,32.2484695065987,"Amaurornis bicolor","Amaurornis_bicolor",22.45002274,"invertebrates"
"Green-billed Malkoha",0,440,372.15,467.925,534.5,424.875,670.5,-99.5,-244.275,18.2749999999999,400,500,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,30.4599765201871,"Phaenicophaeus tristis","Phaenicophaeus_tristis",16.03892839,"invertebrates"
